tx_id,customer_id,date,amount,currency,counterparty_country,tx_type
3e245fbf-fa69-4cd2-be23-90f3e7bbaefc,CUST1028,2025-05-25,580.92,EUR,DO,Payment
238b05b7-2b64-477c-a177-a771af70de70,CUST1028,2025-02-03,3258.58,EUR,IQ,Deposit
2ace1aa9-1032-46b3-a55b-fc1c7e3d5ee4,CUST1028,2025-04-05,2987.56,EUR,NL,Withdrawal
13b11e59-c85c-4714-bbf6-95524cbc9044,CUST1028,2025-03-09,1908.31,EUR,HU,Withdrawal
9803b22e-7eec-488d-a002-352ab88cddde,CUST1028,2025-06-10,3576.4,EUR,PK,Payment
01bb819c-4dfe-4117-a2af-711f1b628a9d,CUST1028,2025-10-10,611.6,EUR,LT,Payment
cdd7f460-6140-47d3-9ec4-ea48d773f98d,CUST1028,2025-09-08,3580.34,EUR,OM,Transfer
d2d33488-d0c3-4018-ae3c-dd4f55b145e4,CUST1028,2025-09-07,2066.72,EUR,UG,Withdrawal
9a6c0db9-5217-4c88-8ce9-53a722d90db3,CUST1028,2025-10-09,1497.58,EUR,FR,Withdrawal
f6ee5cdb-2d79-42d1-906e-50c77aa061e9,CUST1028,2025-03-22,1856.7,EUR,LB,Withdrawal
a205e54f-b1e8-409d-bc20-b9f24a9c589e,CUST1028,2025-04-25,404.59,EUR,TR,Deposit
60452909-536d-47d7-be0f-84cec82f78fd,CUST1028,2025-02-07,1615.09,EUR,MX,Payment
905881df-ee9b-43e1-9d27-c09a5d71a898,CUST1028,2025-01-09,115.93,EUR,ST,Payment
8cd34c62-c482-4b71-ae84-b81c2e0fb5b3,CUST1028,2024-11-06,2784.2,EUR,ZA,Payment
35ab8466-b557-4b00-b166-cdcf762cdfbc,CUST1028,2025-04-06,2749.03,EUR,JP,Payment
d1a7ba20-11b4-41e9-b15d-a72dd4cee27c,CUST1028,2025-09-03,3763.34,EUR,NE,Deposit
a2224f96-23a1-4e20-bfd2-55eeac484366,CUST1028,2025-02-15,3634.83,EUR,ID,Transfer
6c521d13-b719-4b68-a775-ee42a89e22f2,CUST1029,2025-08-12,3169.11,EUR,BN,Withdrawal
7aaf2001-9912-416a-bd9e-8e2072f60958,CUST1029,2025-05-29,4473.74,EUR,SN,Deposit
dea050c6-eb9e-4274-ac6a-37ad81b15db9,CUST1029,2025-07-08,2087.31,EUR,ST,Deposit
5c0a1feb-f7ea-466e-8a6c-af9b09697101,CUST1029,2025-07-11,1388.24,EUR,SO,Deposit
15c1604f-ea16-4354-a35f-c9c198049562,CUST1029,2024-12-07,2357.86,EUR,HU,Withdrawal
2a9528c3-5ae1-4bad-aa29-60fda85894df,CUST1029,2025-06-21,2347.58,EUR,BD,Deposit
ad6ecc57-a520-43d0-bbcd-bf5e902f3465,CUST1029,2025-06-21,3291.15,EUR,GB,Deposit
6e3255a8-cbd5-4c86-b739-36e954e38579,CUST1029,2024-12-05,4147.15,EUR,BZ,Payment
bf31c29f-82bb-4d84-b8d5-101f423cad9d,CUST1029,2025-05-05,2293.83,EUR,TT,Payment
721e8b1f-3895-4939-9342-a09fb00ac64c,CUST1029,2025-03-13,4841.21,EUR,PL,Transfer
b0c07fcc-96ad-44df-adf7-5924c5b8386b,CUST1029,2025-04-29,2619.77,EUR,LY,Payment
1ac3bf31-7b96-42d1-8649-bcf6ff69723d,CUST1029,2025-02-13,2784.94,EUR,BS,Payment
baeb286b-f0d0-470f-94d1-3d551db6b844,CUST1030,2024-12-18,164.46,EUR,KR,Payment
34f541c0-c8c5-4b2a-b490-adeb57d337d3,CUST1030,2025-05-06,2118.42,EUR,MG,Transfer
b8d49848-702b-449f-98fd-d2b979e5c9aa,CUST1030,2025-07-10,2095.89,EUR,LB,Withdrawal
cf685878-0b70-4933-8cde-1b6b1132567c,CUST1030,2025-07-15,264.16,EUR,AO,Payment
1bff3142-a5e1-4b55-97d3-f4ddd963dc72,CUST1030,2025-07-02,4207.41,EUR,DM,Withdrawal
3e711433-bd90-481a-bbe0-e6b8ee0f65a8,CUST1030,2025-05-04,3460.75,EUR,TG,Payment
6d268b37-8f52-42d3-94bb-bcf828fea761,CUST1030,2025-10-13,2807.87,EUR,HT,Payment
2f383b43-a137-48e4-a7b1-3040cc39b925,CUST1030,2025-01-04,4645.82,EUR,KM,Deposit
bcc57be0-0779-450a-a544-e3136ea05d13,CUST1030,2025-06-09,580.28,EUR,FJ,Deposit
638abdf6-6df7-4cd3-979a-a0517317591a,CUST1030,2024-10-29,761.62,EUR,GH,Transfer
b4299924-c098-4750-8741-9b4834ae4abd,CUST1030,2025-08-19,4178.26,EUR,BI,Deposit
df3a098a-ccac-4fb5-9a0c-6c0493cd1291,CUST1030,2025-05-12,1560.45,EUR,MM,Payment
1d2c2721-7522-4646-b273-75bf5373bf4d,CUST1030,2025-02-01,616.76,EUR,RW,Transfer
503b4078-a39c-4ec6-b746-4c02871854c1,CUST1030,2025-06-03,726.86,EUR,VA,Deposit
591196dc-1d3e-403a-9645-f0e4647dc392,CUST1030,2025-03-05,4471.36,EUR,PK,Transfer
ac7051d1-d051-467f-ac2a-c34b9e0b7b01,CUST1030,2025-07-13,4642.39,EUR,KG,Withdrawal
15b24e1d-9715-4633-9d4e-db71eb2ec80e,CUST1030,2025-06-30,3807.1,EUR,KW,Payment
1df05d18-4e2d-4255-bd13-1a3d1e2c2e7d,CUST1030,2025-01-02,3956.27,EUR,MD,Withdrawal
6b11b7cb-6372-4424-82c5-6b21243012da,CUST1030,2025-06-03,2262.74,EUR,TR,Deposit
7c966b55-2f8d-4ded-ac4c-450b623ad0fc,CUST1031,2025-06-17,4435.74,EUR,MD,Withdrawal
fff96acf-ee42-45ee-a52f-c3eceb4e2281,CUST1031,2024-12-30,4685.92,EUR,DM,Deposit
2fe5b140-23ea-4956-89f1-137d7d592e19,CUST1031,2025-02-20,543.87,EUR,PG,Withdrawal
5be9fdb3-dd92-4d7c-8db9-77a99e91a71c,CUST1031,2025-10-11,2570.73,EUR,RU,Payment
624a2a50-d0b1-4de0-b1f3-f0c022f3f068,CUST1031,2025-10-15,4580.98,EUR,SD,Transfer
af4847f0-68bd-475b-beb6-581ea72f947d,CUST1031,2025-04-25,2158.75,EUR,KN,Deposit
2ad11fe8-7d1b-495e-b1a0-449dd703262f,CUST1031,2024-11-27,1734.61,EUR,AT,Withdrawal
4ac66780-3874-4f3c-82d4-9b56cbbed980,CUST1031,2024-11-08,1415.72,EUR,GR,Withdrawal
c7de96ea-2b0f-4e44-89e6-4c2289a0b7eb,CUST1031,2025-04-13,1587.13,EUR,CH,Deposit
8cbadae5-7ecc-4af4-8413-4dc2c5c5ae8a,CUST1031,2025-05-02,4881.15,EUR,TO,Payment
8b0901ab-c66d-4eb3-8494-5e091d3ca5a4,CUST1031,2025-08-25,394.59,EUR,MM,Transfer
0aa6fcb9-c1bc-4e59-9296-a12d8ac35ac4,CUST1031,2025-08-02,4157.91,EUR,OM,Transfer
6cd6f011-fd61-413b-b7f2-5d368bddcee3,CUST1031,2024-12-04,2358.34,EUR,TD,Withdrawal
dff389aa-4c36-470c-bf5e-3b8cc0582da5,CUST1031,2025-10-28,3740.53,EUR,PG,Withdrawal
d1151fff-dcb9-4d5f-993c-572b4347dbca,CUST1031,2024-11-28,3451.11,EUR,CL,Transfer
35ba9357-3ca8-4f31-8fd7-f3b9c68fcba5,CUST1031,2025-08-20,1238.31,EUR,TZ,Withdrawal
b5f3f8aa-dc6d-4fff-99c2-f153b06b0f0c,CUST1031,2025-06-08,836.53,EUR,NP,Transfer
c8ebe27a-23a4-470e-9dbc-15c02a7dc57c,CUST1031,2025-01-11,3606.5,EUR,GA,Transfer
59cf0b0d-91f0-447d-8f32-1333ce315937,CUST1032,2025-05-10,4945.86,EUR,UG,Payment
fa9fc10e-52da-4681-ab1a-c76c89ecbc51,CUST1032,2025-07-12,2268.83,EUR,JP,Transfer
dba6fdf8-f3d0-4ffb-8470-9848929ecc92,CUST1032,2025-05-04,1007.48,EUR,GD,Transfer
f67839b2-22b5-4457-9860-ad28d0afb235,CUST1032,2025-07-29,1819.79,EUR,NG,Deposit
46feacd4-fe13-43cd-8f2d-5c15eb346d3a,CUST1032,2025-09-10,3878.04,EUR,CN,Transfer
3fead90a-21f8-472d-9db7-570eb390b059,CUST1032,2024-12-20,2853.18,EUR,LI,Payment
d7f34368-c2ef-4ecb-bf5f-bf4fd4176230,CUST1032,2025-07-02,2026.81,EUR,RW,Transfer
44caa5a2-a1e5-48a2-93d2-28d424655c39,CUST1032,2025-06-14,1140.57,EUR,MT,Transfer
cb6ad0c7-a235-4dd4-9355-08d073b5bad5,CUST1032,2025-09-15,4394.41,EUR,BW,Payment
4739cc7b-bff3-4c8d-83ff-3e9667213a70,CUST1032,2025-07-09,2654.68,EUR,MN,Deposit
53c93ae7-7cf0-4bb3-b343-d9eb7466ef02,CUST1032,2025-05-28,3263.65,EUR,ES,Transfer
755cee2a-f8de-4777-bb1e-5ae817d821b8,CUST1032,2025-06-17,1336.15,EUR,MC,Withdrawal
cbb18c79-1036-408d-99a0-90075bb47c18,CUST1032,2025-05-11,1168.77,EUR,GM,Transfer
363be5cb-d329-4724-adfd-171af7d7465d,CUST1032,2025-04-27,2515.15,EUR,LI,Withdrawal
8c1c8b05-5677-4f36-8899-8e5fd40e53ce,CUST1033,2025-05-27,4309.23,EUR,TM,Payment
57ff51d9-c9ce-44bd-bc3f-1addda385db5,CUST1033,2025-09-20,1609.37,EUR,BE,Withdrawal
c8acffcf-a04d-4d14-997d-bae10bc2ea72,CUST1033,2025-08-30,3223.49,EUR,AM,Withdrawal
28719b9b-db8f-4e32-adef-50031fce01e3,CUST1033,2025-04-07,4057.04,EUR,AD,Transfer
33cb202e-6d84-414d-b541-91eafde91c42,CUST1033,2025-10-27,2181.49,EUR,CO,Payment
28b2bf21-4d47-4ed6-a666-3769e1d46f82,CUST1033,2025-09-13,1672.25,EUR,IS,Payment
40198303-5c45-4e4d-a793-13b817e52113,CUST1033,2024-11-27,4514.16,EUR,TL,Deposit
0d41ee47-2a5f-4a18-a61f-0b96e75f745a,CUST1033,2025-03-22,567.03,EUR,KP,Withdrawal
3bf0d9c1-c156-4501-b30e-96e8b9da5f8c,CUST1033,2025-04-03,3129.39,EUR,BW,Withdrawal
36a2c52b-0047-4139-985d-f528b4258e19,CUST1033,2025-04-20,388.58,EUR,CO,Deposit
ae13591e-84fa-4c72-b9e7-a4f197fb613a,CUST1033,2025-04-08,2050.51,EUR,AG,Transfer
1edf3bfa-d12e-4eb5-97f4-79b5b212a6ee,CUST1033,2025-10-24,4354.76,EUR,NO,Transfer
1221cddf-7a4a-402f-a1d6-3b0fb1ac040d,CUST1033,2025-01-19,4712.46,EUR,BT,Withdrawal
1a6b6a7d-1a38-4ad6-8e53-2ffdbb134f02,CUST1033,2025-02-19,317.93,EUR,KG,Payment
d038e153-c601-418b-a1fa-01ba231ae7c7,CUST1033,2025-07-30,998.08,EUR,CR,Withdrawal
249204c7-ad58-4b1b-be31-537aa43e558c,CUST1033,2024-11-22,2574.46,EUR,TM,Deposit
2a038ad4-a667-4982-9c3d-e1b0022b6683,CUST1033,2025-04-07,2314.84,EUR,WS,Payment
26c0747e-bf8e-4bfa-a0c9-da72368acd40,CUST1033,2025-09-29,4852.44,EUR,VE,Deposit
379d58f9-dc26-4108-b140-11a1afc2ccfc,CUST1033,2024-11-28,3593.38,EUR,BZ,Payment
96ee50e5-1f87-4b46-80a0-473a23d7e6a1,CUST1033,2025-07-22,865.21,EUR,MG,Deposit
ca840003-5083-4fef-adec-6bbdf69777a1,CUST1033,2024-12-18,4859.38,EUR,IS,Deposit
8dab66d3-3f87-4fc2-9591-52f2a505da9c,CUST1033,2025-06-04,972.67,EUR,WS,Transfer
f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,CUST1033,2025-07-07,4781.0,EUR,KM,Payment
848b34f0-3498-4735-8d38-e415e03635fc,CUST1033,2025-06-07,2525.82,EUR,ET,Withdrawal
a56b61e0-4ba8-44ca-a449-cb6fbf72ae52,CUST1033,2024-11-16,3838.76,EUR,GY,Payment
3db788a6-1cdc-44c2-a2c9-65b27eb0f62a,CUST1033,2025-04-28,4800.77,EUR,UG,Payment
fa4a58ef-e383-4348-873d-c8bd122dd7be,CUST1033,2024-11-01,3960.38,EUR,ML,Transfer
6307d4d1-21c9-415d-9104-5a16ef15ab72,CUST1033,2025-09-08,2605.14,EUR,TN,Transfer
aed54a46-8bde-405b-9d8b-abd76bbdb66f,CUST1033,2024-12-30,1889.69,EUR,PW,Transfer
12af97e4-c536-466e-bcc4-091bf45707c6,CUST1033,2024-11-03,1540.72,EUR,BJ,Withdrawal
0a3217d2-373a-4df8-831e-930f0387f74d,CUST1034,2025-09-30,4592.01,EUR,MY,Transfer
b66edbf4-a0ea-4251-8957-43a281b13b80,CUST1034,2025-04-29,3633.88,EUR,NI,Deposit
1519fd38-66fb-471d-b3a9-dcaa6c6f6d2e,CUST1034,2025-06-19,3681.18,EUR,SO,Transfer
15669e36-4708-403b-a716-10c19db54283,CUST1034,2025-02-18,991.2,EUR,SE,Withdrawal
cedd069d-f96c-4a0a-b404-c02aebc1bb52,CUST1034,2024-12-23,3714.41,EUR,LR,Transfer
c362a810-a261-4b8d-9620-bee66406face,CUST1035,2025-08-29,1440.89,EUR,KZ,Deposit
b2dc6c34-4f67-448e-90ec-eb1fa4a5c736,CUST1035,2025-04-06,1811.7,EUR,GY,Transfer
ecb4678c-1612-4aa6-be96-39ba0ed2ec9d,CUST1035,2025-04-05,3099.43,EUR,PH,Payment
4f2da233-0e16-4b12-9bdc-70d19cbf7b8c,CUST1035,2025-06-28,2670.8,EUR,KM,Payment
033e02f7-1e93-4127-acf7-2140bd9bc648,CUST1035,2025-07-14,2585.88,EUR,ME,Transfer
f3f8dea4-7f14-4afa-a9f0-ef7c02e7df89,CUST1035,2025-03-03,1305.14,EUR,SI,Deposit
425e0259-b884-46d2-928f-cf68c871d7b3,CUST1035,2024-12-28,342.15,EUR,CN,Deposit
44cdbfdd-df9b-441e-87f7-bda1bff15840,CUST1035,2025-07-23,4279.32,EUR,CL,Transfer
55c34853-0783-443c-a65f-ad87c57c7498,CUST1035,2025-08-19,3328.29,EUR,IR,Withdrawal
b65ad0f1-4350-4b06-9059-ea28861b4f5b,CUST1036,2025-10-19,2723.72,EUR,YE,Payment
82c299f0-7487-4772-bf03-86fa13badc91,CUST1036,2025-03-08,4627.24,EUR,SB,Transfer
5e20c957-2ab8-4d33-911f-730bdbff00b0,CUST1036,2024-12-24,4131.16,EUR,CA,Payment
b90800f3-ac93-481a-92eb-eab0e4eec67c,CUST1036,2024-12-09,1845.71,EUR,SZ,Payment
dbd30aec-0b46-4173-80a8-547382425912,CUST1036,2025-09-08,923.97,EUR,HN,Transfer
620af158-5d2d-404f-b8c5-90730bc57207,CUST1036,2025-09-29,439.71,EUR,EE,Withdrawal
090d9655-db84-4660-b5d8-fb91ee6081ac,CUST1036,2025-05-18,1571.37,EUR,LC,Deposit
3979d5f5-6b5b-4975-a7dc-2bc0bd9c4693,CUST1036,2025-02-22,4611.76,EUR,NI,Deposit
45712959-51e7-44e4-b864-ca08ea75752d,CUST1036,2025-08-26,1173.8,EUR,TO,Withdrawal
ac5f12ef-8085-4147-9e91-0f365f705b25,CUST1036,2025-09-23,2729.98,EUR,EE,Transfer
fb3df063-8409-45ea-8de9-18b33922a7e4,CUST1036,2024-11-13,1150.63,EUR,MZ,Withdrawal
ddb449dc-7710-4966-a082-7f7611a529b4,CUST1036,2025-02-08,2023.47,EUR,KR,Transfer
74ed5145-8d97-45c7-961d-5c8753c9fe59,CUST1036,2024-10-30,422.63,EUR,FR,Withdrawal
4dcd0009-c8d5-4717-9055-a36f4aa5f9d3,CUST1036,2025-07-25,1935.8,EUR,HN,Withdrawal
f8cbab4c-9779-4e84-9e47-2e2276c3e642,CUST1036,2025-04-26,1382.55,EUR,FJ,Deposit
c2aef674-8beb-4e78-a683-73a3bb82b796,CUST1036,2025-08-15,61.24,EUR,CZ,Withdrawal
061efb95-68f8-4063-aeb1-9ad201a1fb0f,CUST1036,2025-01-21,497.82,EUR,LY,Withdrawal
e09016b6-b186-45a8-96ee-526ba2cd1590,CUST1036,2024-10-31,3274.73,EUR,LT,Deposit
60538c1b-a845-40a1-8249-2e5e005fd0e6,CUST1036,2025-09-03,4038.53,EUR,ZA,Withdrawal
87a1ec02-3487-4e41-9a9c-672a4eb9047d,CUST1037,2025-10-22,437.04,EUR,NL,Deposit
f8f9a45d-0f55-4896-b610-396b7df59abf,CUST1037,2025-10-27,3041.96,EUR,LC,Withdrawal
ebd8a3b1-0b3d-4c36-97d0-981047a2a10b,CUST1037,2025-01-20,2956.05,EUR,SK,Withdrawal
5f5ba255-e544-4887-b36a-b3ed69be173a,CUST1037,2025-04-13,2104.01,EUR,AE,Withdrawal
8163b6ce-1877-4c06-94ad-625215bc2a3e,CUST1037,2024-12-15,2235.57,EUR,MX,Payment
0ff1c51f-915c-431b-9786-7b1213281726,CUST1037,2025-04-05,4030.84,EUR,CO,Payment
d9d57b02-42d0-4d55-8aab-47b23c9d128a,CUST1037,2025-02-20,1468.85,EUR,MX,Transfer
53853918-bc40-45fa-94f7-6322b362c0d2,CUST1037,2025-02-21,1445.69,EUR,IR,Payment
33e4f986-f18c-4cdc-931e-b7233bcdf203,CUST1037,2024-12-16,1807.42,EUR,TV,Transfer
2a147a96-1b0c-42eb-a7c8-fc6c1be5a4c3,CUST1037,2025-04-10,3443.94,EUR,KW,Withdrawal
5bb8b9c8-8932-49f3-9ee8-9a4c681134e2,CUST1037,2025-10-16,2175.3,EUR,GE,Deposit
43d78f2b-769d-41e3-8eed-412473b0d676,CUST1037,2025-09-05,4357.25,EUR,BW,Payment
4de1087b-afa1-4a55-8ebe-abaa28597b34,CUST1037,2025-08-26,4904.46,EUR,MC,Transfer
d5ff2a1f-370b-4a29-8a53-0df99a72083c,CUST1037,2025-09-06,4142.58,EUR,CY,Payment
f7e9101d-3f8b-4433-b60e-695c1759ba96,CUST1037,2025-03-07,4644.09,EUR,SG,Payment
429a4a7c-4c80-433a-ad5b-e3c80c880714,CUST1037,2025-08-24,3207.4,EUR,EC,Transfer
dac726b6-6786-4fb3-b3bc-9a7107f4fee5,CUST1037,2025-04-11,1271.29,EUR,AE,Payment
7648776e-183f-4a70-bff6-579e8cd4b90a,CUST1037,2024-12-04,4174.48,EUR,CU,Payment
d49347fc-0fc9-4d2e-830f-9be91f178f93,CUST1038,2025-08-09,2010.85,EUR,GN,Payment
668c879b-d2dc-42c8-b2b8-d8aa21768dd7,CUST1038,2025-03-13,3587.89,EUR,ZM,Withdrawal
95132c22-1583-4b99-a50a-13dcf004e897,CUST1038,2025-05-30,1645.2,EUR,BO,Withdrawal
329fc417-1081-4d45-bf45-f8a20594b24f,CUST1038,2025-09-23,654.36,EUR,PA,Payment
e7b33085-178b-4968-a0f8-7ba2cf2e3296,CUST1038,2025-09-03,3712.46,EUR,LS,Transfer
7603c36c-f139-4e3c-8aee-25571f5df912,CUST1038,2024-11-15,2142.5,EUR,TO,Withdrawal
651ea252-b974-4cde-9259-f9606ee35607,CUST1038,2025-04-27,3700.17,EUR,MU,Transfer
5a9c0679-2c3d-47e2-ad39-da75aee70ab2,CUST1038,2025-01-14,2042.37,EUR,ER,Payment
e2280fe3-722d-4e13-87a4-8c4246653497,CUST1038,2024-12-21,3797.53,EUR,VE,Transfer
a5b40983-3eeb-404a-9df2-372e9e825aae,CUST1038,2025-02-13,2915.66,EUR,NG,Withdrawal
0f9c5300-7aa1-4567-8cf9-eea9e1fdc6d1,CUST1038,2024-11-29,2435.24,EUR,MV,Transfer
a484e035-330f-4aa3-ab52-f93c2321e64e,CUST1038,2025-09-16,507.12,EUR,SL,Transfer
cd5ae324-fe7c-40e9-a179-1e933fc825ac,CUST1038,2025-05-14,1348.95,EUR,AM,Deposit
b69f75c5-c82b-41be-a1eb-64e6fd498e20,CUST1039,2025-03-08,1733.19,EUR,ST,Deposit
e9a53368-5812-4eb2-bc13-f47ac80c2195,CUST1039,2025-05-23,903.73,EUR,LI,Transfer
06ac1010-2e08-49c1-853b-45fe636cf499,CUST1039,2025-02-21,3758.84,EUR,GN,Transfer
c74e48ff-cf89-469d-a550-d73607806e71,CUST1039,2025-02-07,4058.88,EUR,PW,Withdrawal
95804c2a-c44f-44b8-9b80-b8d18788dfed,CUST1039,2025-10-28,760.01,EUR,DJ,Transfer
3dbc3093-a828-4442-bf73-8f5019a2676f,CUST1039,2025-02-02,302.66,EUR,LK,Withdrawal
f2a32efd-ff13-4c80-8398-c3320e500785,CUST1039,2025-01-16,3384.36,EUR,MW,Deposit
fdd5b0f8-d6d7-44fd-af69-a9805ad479ef,CUST1039,2025-09-02,994.89,EUR,EE,Payment
ce63cb1a-5168-4bf2-97af-5bde3c8e9d78,CUST1039,2025-07-25,2245.48,EUR,MK,Payment
b4157cea-0738-4ba4-9770-a3dbe9fa97e2,CUST1039,2025-07-11,2644.3,EUR,TN,Withdrawal
f2c84743-9027-4770-a460-d0d2904883c1,CUST1039,2025-01-04,2532.44,EUR,SA,Withdrawal
7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,CUST1039,2024-11-10,3084.92,EUR,BG,Deposit
051a0039-3803-4cee-9a06-92953b8d3447,CUST1039,2025-05-08,4698.79,EUR,AD,Deposit
33932b6c-9d37-4fb6-aafb-3e9054ec84ce,CUST1039,2025-08-19,509.76,EUR,LV,Payment
cd6bb03b-eb35-47a0-ad6e-0291b7893986,CUST1039,2025-09-02,3288.72,EUR,LI,Withdrawal
962c04dd-25d0-4461-859c-15740f3f0f48,CUST1039,2025-07-12,1881.35,EUR,CV,Transfer
86bb42c7-d8b2-48b6-9c65-4aa2c63ce21d,CUST1039,2025-09-08,4556.38,EUR,BN,Transfer
a981fa54-f121-4129-b45c-9a545fa3a531,CUST1039,2025-03-21,4985.32,EUR,BZ,Transfer
22ee7f07-5296-4fb3-8d40-7b285628ddcd,CUST1040,2025-10-20,925.65,EUR,ES,Withdrawal
a3a6ef83-cab6-4107-afd6-9b3af2dd9456,CUST1040,2025-10-14,3160.95,EUR,CF,Payment
f7ff88d4-b509-408a-ac98-8bca51397c06,CUST1040,2025-05-21,1652.54,EUR,VE,Payment
aa604892-3926-42e9-9b58-eb49c9784b52,CUST1040,2025-05-31,4408.99,EUR,EC,Deposit
b0416f19-bbe7-4835-8e8b-f78a60ddc7f1,CUST1040,2025-02-12,1347.02,EUR,EE,Transfer
b3b6d344-f2e3-46f0-8075-d3d5ba94aa66,CUST1040,2025-10-10,3405.05,EUR,MX,Withdrawal
f7164b73-c555-43ed-be89-56c8d9cb3540,CUST1040,2025-05-23,3252.96,EUR,EG,Withdrawal
cf0df860-ebc9-4914-9176-a9d19a3624d6,CUST1040,2025-10-17,3213.35,EUR,GN,Transfer
efcac577-1aa6-47cb-90c7-e6aca3bfe403,CUST1040,2025-04-27,1638.23,EUR,LS,Withdrawal
58c88c48-3ced-4d1f-93eb-22c9beced21a,CUST1040,2025-10-22,3973.84,EUR,DM,Withdrawal
16b6bf61-f68c-42e6-a2a4-5909a2dd22d5,CUST1040,2025-08-24,3381.4,EUR,SV,Deposit
55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,CUST1040,2025-04-09,1874.67,EUR,IN,Transfer
115affac-b173-4cdf-bfe1-e8f335adde88,CUST1040,2025-03-05,2212.89,EUR,CD,Payment
62ccc604-0c53-444b-8053-f649b86d066b,CUST1040,2025-04-06,896.3,EUR,NL,Payment
69fd28e6-e271-4ff9-aa95-27f6f8170ebf,CUST1040,2025-04-26,3769.99,EUR,MT,Deposit
19f738cb-6016-4743-8bc8-3a0259ea4936,CUST1040,2025-08-27,4561.39,EUR,TR,Payment
39bfca38-afe9-4e90-821c-3fb3a6a5f0ff,CUST1040,2024-12-26,2717.75,EUR,BN,Withdrawal
4b7f2183-088d-4d82-9883-e3f8cc9803de,CUST1040,2024-11-04,3238.09,EUR,IL,Withdrawal
5780be17-12fe-4c2b-9acf-42c5f3a02120,CUST1040,2024-12-29,4208.1,EUR,MT,Transfer
8c0b393a-1333-4bc9-bb63-5ff529310971,CUST1040,2025-10-07,2289.83,EUR,BW,Transfer
9d17d218-fc3b-4de5-9812-62ac5683ede0,CUST1040,2025-09-19,4732.25,EUR,MA,Deposit
a754a29f-f143-4545-ae6b-34b907ef2ba8,CUST1040,2024-12-27,4547.39,EUR,NZ,Deposit
54c29d5c-19ec-4829-8db5-d4412837f418,CUST1040,2025-01-11,3434.04,EUR,ET,Withdrawal
b8d77d2f-8dda-4ff2-b27b-7bb468c690b2,CUST1040,2025-10-01,1433.36,EUR,SR,Payment
4c2272f3-4811-4562-a91c-f19243e8644b,CUST1040,2025-01-22,680.84,EUR,BE,Payment
d700b461-8cb6-40ba-925f-819964953d5f,CUST1040,2025-04-25,1027.89,EUR,BF,Transfer
166ecfe3-6d77-4595-80fa-0eb45c5f48d4,CUST1040,2025-02-12,4725.46,EUR,HR,Payment
331de35c-7af6-4d41-99a7-b99ba005f5e1,CUST1041,2024-12-02,3607.4,EUR,GA,Withdrawal
fa207403-4ab4-47e3-a360-76812bbba89d,CUST1041,2024-11-26,4532.72,EUR,CI,Payment
788fd0cd-65c0-4b93-88ed-abdd4ef03f80,CUST1041,2025-04-25,4177.02,EUR,HR,Transfer
8b4bd7e7-a451-4ae0-9754-bf0843d75413,CUST1041,2025-03-18,4319.99,EUR,MN,Transfer
2fc3e649-5e91-4b91-a1a6-6444e2afa629,CUST1041,2025-04-09,4653.3,EUR,IN,Withdrawal
39eb038a-436e-4c49-b70e-09db7092d401,CUST1041,2025-08-30,143.66,EUR,TM,Transfer
b24beb96-c092-4b74-a6b0-7ff60fc79913,CUST1041,2025-06-29,3312.32,EUR,BS,Transfer
8a9c66f7-cee4-4512-9802-b640ab0b4cc5,CUST1041,2025-03-28,3743.57,EUR,TW,Withdrawal
0f9ca17b-8db8-4adf-ba3e-46b096f84ff7,CUST1041,2025-08-31,1027.56,EUR,SK,Transfer
afe3af13-8917-48e8-b733-60946b2b78b9,CUST1041,2025-09-10,1824.94,EUR,PY,Transfer
79ec533c-3c53-490e-a1b4-1171929d674d,CUST1041,2025-02-14,374.93,EUR,MY,Transfer
08e3f771-b6dc-4d05-9a9b-ccc1e71c681a,CUST1041,2025-04-29,2935.67,EUR,SI,Withdrawal
fb95d0fc-ad72-4d05-924c-de09ccea5031,CUST1041,2025-06-12,4301.15,EUR,CL,Withdrawal
2c41cbd3-72f4-44ab-81d7-1f4af3025d16,CUST1041,2025-10-10,336.62,EUR,DM,Withdrawal
31567f2a-cef7-4829-b63e-6ef4f8dfcc3a,CUST1041,2024-12-13,2897.36,EUR,NO,Deposit
6f75ee8a-aee1-4f87-bcff-e9e3140ff589,CUST1041,2025-01-09,157.58,EUR,YE,Withdrawal
4204d733-9855-4b1e-9588-1c1c25db5946,CUST1041,2025-02-22,4901.32,EUR,ZA,Payment
16476e3f-1127-4207-8eae-1325ea074d80,CUST1041,2025-03-19,2331.88,EUR,MY,Deposit
46b518de-db4b-48eb-937d-0bd18d536c75,CUST1041,2025-05-06,2179.61,EUR,AL,Transfer
966b62ea-9f80-496b-b34e-356ac95b61f8,CUST1041,2025-05-07,4714.17,EUR,NL,Deposit
25f06b0a-264e-459d-aa18-e5af1cce08e9,CUST1041,2025-05-23,2858.22,EUR,TV,Transfer
19a6f80e-f08c-46c2-b6ff-3521c2250530,CUST1041,2025-10-01,517.69,EUR,TM,Deposit
493d6196-c926-4021-99da-8262c7903dc5,CUST1041,2025-09-10,899.03,EUR,LY,Transfer
620f230b-439e-454c-a930-16eae0bda1ee,CUST1041,2025-06-24,4531.03,EUR,TO,Transfer
